Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-01-04,PfN6KJC5Za,zJlvUiMLou,BAdEqS2YDI,Barbell Incline Bench Press,12,61.235042773811365,fake_id_430
2021-01-09,X4hlsRQTbB,erjFOF21dc,Wnn9yM6hNH,Reverse Barbell Curl,15,11.339822735890994,fake_id_402
2021-06-21,JNMEyVFFsy,Gx6Z2fevPD,D72kgoWaXq,Incline Dumbbell Row,12,18.14371637742559,fake_id_412
2021-03-08,uMZpyviX7A,r4bOO0fDTv,ez1PmrrjYm,Plank,0,0.0,fake_id_406
2021-02-03,QtrlGMEkOG,dFycDkJyHe,3aczt6q2N6,Dumbbell Shoulder Raise,10,5.0,fake_id_398
2021-04-02,g5SKvD2P7r,Yw1aA3soIp,oMUYQS5RrC,Dumbbell Sumo Squat,10,18.14371637742559,fake_id_439
2021-08-27,7bwiCk3q3k,s5tzCNPRXw,ASH1wqfPg3,Lunge Jump,1,0.0,fake_id_406
2021-01-08,xDoHdDqLJI,243X43p1XP,XDWUiBu0Lq,Seated Leg Curl,15,15.87575183024739,fake_id_402
2021-09-22,EqTSERv3WS,G1mxtZtEs5,xBDBDC7Kgv,Back Squat,9,83.91468824559335,fake_id_410
2021-08-31,yS3YV0etLQ,erjFOF21dc,m5yji9HRcU,Reverse Barbell Curl,12,18.14371637742559,fake_id_440
2021-05-18,BPl43RLOqw,06kzIMnTzR,UATIIRlx5c,Oblique Crunch,20,0.0,fake_id_410
2021-10-18,IiPTCKoxq5,djuvlRHUvb,ehiEvTTdB0,Dumbbell Rear Delt Raise,12,4.535929094356398,fake_id_409
2021-08-16,UnznVFyZMv,9ykyHFs36M,Ni5lAGkuMG,Clean,5,25.0,fake_id_398
2021-08-12,XYZF10DFUp,r4bOO0fDTv,FNQV1wInmx,Plank,0,0.0,fake_id_435
2021-09-13,RKCFi9EBce,xPS7RzoOGm,Mcg1N0IrLS,Bent Over Barbell Row,10,83.91468824559335,fake_id_408
2021-10-21,yXR5v2PCOu,Gx6Z2fevPD,MPtOgMJrXT,Incline Dumbbell Row,10,15.87575183024739,fake_id_412
2021-10-11,96Ened7EDB,uHBREgyju0,FJBGMl1ZIA,Step Up,8,22.67964547178199,fake_id_406
2021-06-05,Jn1pc15Fag,erjFOF21dc,Mv0oKfieSs,Reverse Barbell Curl,10,22.67964547178199,fake_id_412
2021-07-15,Hs4kAWgSId,tTFy5YOe7N,M1Jib7rxAt,Single Arm Overhead Press,8,4.535929094356398,fake_id_409
2021-05-10,ULFm6EpOin,06kzIMnTzR,8vdrEDjYsc,Oblique Crunch,7,0.0,fake_id_444
2021-06-09,i9wCK5R8Nk,r4bOO0fDTv,D0FAL0nIgr,Plank,0,0.0,fake_id_423
2021-06-20,aOGeEJSckL,Yw1aA3soIp,5BgvN4d4DV,Dumbbell Sumo Squat,13,18.14371637742559,fake_id_434
2021-01-11,4B2oLGfKeA,BN1DjSE1Zi,SDV7jpScMW,Romanian Deadlift,12,40.82336184920758,fake_id_431
2021-02-10,wshV7YPkND,BN1DjSE1Zi,dYIMmGgJno,Romanian Deadlift,5,86.18265279277155,fake_id_401
2021-06-17,k6I5MOJZ9U,UThEK7cf4f,8GLbCHguK2,Machine Fly,10,72.57486550970236,fake_id_425
2021-08-27,AzexDaMWyq,9fptvki4pW,Lvh5xwrQWt,Barbell Hip Thrust,10,52.16318458509857,fake_id_427
2021-05-07,htwPn22Dt0,06kzIMnTzR,5usFB0HJzi,Oblique Crunch,20,0.0,fake_id_410
2021-04-23,8u122SjhJG,UQBXLgsfXN,vqdQDguWys,Dumbbell Shrug,25,15.87575183024739,fake_id_430
2021-02-26,GuHC7zGDxN,djuvlRHUvb,r7x9PhGteq,Dumbbell Rear Delt Raise,5,4.0,fake_id_407
2021-09-30,U6spn8Jyog,6wga8VycHO,XHg2xqdW9t,Clean Deadlift,6,70.30690096252415,fake_id_402
2021-05-11,9UhxObuc5K,3GvUTFN8up,TgM0p5KHXh,Calf Raise,8,136.07787283069192,fake_id_408
2021-11-11,gv4WzSNIpL,EAjKaB5zWy,bZtE9sBDiA,Dumbbell Kickbacks,15,11.339822735890994,fake_id_420
2021-10-09,EmOM2YK60B,QFhUumXlvb,Ph3sEapXak,Reverse Grip Barbell Bent Over Row,12,31.75150366049478,fake_id_403
2021-06-08,3W1yGcEEmU,EAjKaB5zWy,wGAlBmhqIK,Dumbbell Kickbacks,5,6.8038936415345965,fake_id_394
2021-07-16,13z8mATwvc,Mok6zwcCl9,mUpXzAgIJE,Cable Upright Row,12,5.669911367945497,fake_id_404
2021-10-01,pkIYi6szG5,9q2Cdgm0FM,iKgBjK7jvD,Machine Leg Press,8,127.00601464197912,fake_id_418
2021-05-19,R7n43SGHpF,aT4AiQyLhK,KWqxRyqlGR,TRX Fallout,9,0.0,fake_id_406
2021-08-30,ByqKWx2Ss0,qfkBJ4A5eQ,BHvSHjNAoh,Dead Bug,7,0.0,fake_id_402
2021-03-17,fCdtxn2fMl,06kzIMnTzR,RaOegJqAGu,Oblique Crunch,16,0.0,fake_id_394
2021-07-29,fVkSq7h41I,4IMiKZHvCG,u7Yl95knE7,Shotgun Row,3,40.82336184920758,fake_id_401
2021-07-28,BBkaVi7JtE,243X43p1XP,zw1IgotV7T,Seated Leg Curl,12,24.947610018960187,fake_id_406
2021-09-28,DTe8ZIAEvO,cDYgx7gYHz,8Nkq7Epr0V,Tate Press,10,6.8038936415345965,fake_id_422
2021-09-28,WscHploaOT,9VAkz3bNl4,ntSewFJag7,Decline Push Up,12,0.0,fake_id_393
2021-05-13,1ZVxHQX0UO,G1mxtZtEs5,TwqRwTL1T1,Back Squat,2,147.41769556658292,fake_id_430
2021-08-14,qPoME049V0,AF7Qq7XK2r,HPXrVV0q4X,Air Squats,25,0.0,fake_id_395
2021-01-22,GXPPuq2Yi7,G1mxtZtEs5,iRFaQbKlK0,Back Squat,8,70.30690096252415,fake_id_396
2021-10-13,4M3jjZPZXi,AkKyo5MAvA,jxlNlFt2Bv,Kettlebell Front Squat,8,18.14371637742559,fake_id_403
2021-02-09,Ko0k4Q3x36,k3yxx2a6oz,6gzzf8E5vd,Seated Machine Calf Press,15,102.05840462301894,fake_id_393
2021-06-24,uTDjB8pnw8,EAjKaB5zWy,9sCFVE8s9Y,Dumbbell Kickbacks,13,4.535929094356398,fake_id_445
2021-04-14,8vfd9iQzCE,fxXbcxfkLt,VqeX2IfPAx,Exercise Ball Crunch,11,0.0,fake_id_422
2021-04-29,WgrexL2Qb8,AOQBAQ8rXC,mM2WjBoHCe,Pendlay Row,10,56.69911367945497,fake_id_419
2021-04-29,t0Y3EaBoLw,58REE5sJU1,RwA5pP5Bj3,Russian Twist,18,3.4019468207672983,fake_id_432
2021-05-15,X6vHFCCQUR,163u4e1Em9,Qtv6ukg4Bi,Hammerstrength Shrug,15,22.67964547178199,fake_id_420
2021-05-25,mSiGGTpb6B,DhkjvJNsNR,CndpcN8mmX,Sit Up,10,7.257486550970236,fake_id_433
2021-08-02,VBB85V9x8s,9q2Cdgm0FM,HXiS23KrIJ,Machine Leg Press,10,2.267964547178199,fake_id_397
2021-03-22,YAbAj1ZG5C,Yw1aA3soIp,ZXeEkXgvm3,Dumbbell Sumo Squat,13,9.071858188712795,fake_id_399
2021-08-06,qDCnxxLD9y,BN1DjSE1Zi,O0trJEEM78,Romanian Deadlift,8,102.05840462301894,fake_id_413
2021-01-12,pUQPT3M61u,k3yxx2a6oz,iamuAjxrT3,Seated Machine Calf Press,12,31.75150366049478,fake_id_402
2021-08-11,v8Ksc8jX25,AF7Qq7XK2r,UqCPwXHStH,Air Squats,12,0.0,fake_id_396
2021-09-30,FHBzMWWaLR,EAjKaB5zWy,CPYG7ZUGfW,Dumbbell Kickbacks,8,12.473805009480094,fake_id_427
2021-09-08,KinjWjgk2w,N6zu9IJNBz,sR8pReBKBi,Leg Raise,10,0.0,fake_id_427
2021-10-18,FkHyMYhFFn,HggeHLeipS,XHSGY8B6n4,Cable Double Bicep Curl,16,4.535929094356398,fake_id_403
2021-02-09,1Jq3EOKAyR,k3yxx2a6oz,l7qZpjEl6T,Seated Machine Calf Press,15,54.43114913227677,fake_id_410
2021-07-27,2PNOQBFx4a,mIMgSxPI0T,XCfSDlOh0h,Toes to Bar,5,0.0,fake_id_392
2021-06-24,d44Y2ODpr7,DhkjvJNsNR,eMRV09aY7G,Sit Up,10,0.0,fake_id_399
2021-01-08,AKYdXyifR6,aIzmfLklht,Eyk2E0sCzG,Dumbbell Step Up,10,15.87575183024739,fake_id_426
2021-05-27,WDYaCWYp82,163u4e1Em9,5pHRfZMSWA,Hammerstrength Shrug,12,31.75150366049478,fake_id_393
2021-03-17,NTO0kHzxJK,9VAkz3bNl4,cJlaZSjq9s,Decline Push Up,15,0.0,fake_id_400
2021-09-25,XcL5V4FApI,PK3FADlv5b,pSzGpXtE8m,Floor Press,12,43.091326396385774,fake_id_431
2021-09-15,uxKkYELYod,k3yxx2a6oz,HCzvBk8djE,Seated Machine Calf Press,18,40.82336184920758,fake_id_408
2021-08-24,uwEq7vl362,otjt26R0oL,Pv2HE2Tcia,Barbell Shoulder Press,8,52.16318458509857,fake_id_412
2021-04-20,fEo6GJYqSy,9fptvki4pW,7GnCfjILHs,Barbell Hip Thrust,10,72.57486550970236,fake_id_423
2021-07-15,bOipRB36DB,243X43p1XP,fO6KU0aI06,Seated Leg Curl,6,52.16318458509857,fake_id_431
2021-02-21,lr0enXkEwW,AOQBAQ8rXC,6Vv9XN79H0,Pendlay Row,15,35.0,fake_id_428
2021-09-16,AdTh36CgNG,DdtF1OFcuQ,oagcPBuLVG,Tricep Push Up,22,0.0,fake_id_408
2021-08-20,zDfXarog8B,k3yxx2a6oz,dhBkquFmjQ,Seated Machine Calf Press,10,68.03893641534596,fake_id_403
2021-03-23,nBgq6IF2nZ,9fptvki4pW,1ZC57Dwqia,Barbell Hip Thrust,15,38.55539730202938,fake_id_402
2021-03-16,Gc1ODtalsU,06kzIMnTzR,wOdsGF64g8,Oblique Crunch,9,0.0,fake_id_401
2021-09-29,ZMGJZg7KSc,erjFOF21dc,Ch9gyw9Fl6,Reverse Barbell Curl,6,29.483539113316585,fake_id_395
2021-10-12,QhmwMF1kph,3GvUTFN8up,QwS7MjYAWm,Calf Raise,8,0.0,fake_id_395
2021-07-24,lrR3BAFOH6,wNarovWdLy,rGUqQavyDy,Cable Crunch,12,15.87575183024739,fake_id_402
2021-09-15,MYKeCMxibi,dFycDkJyHe,VZEl68E87C,Dumbbell Shoulder Raise,8,9.071858188712795,fake_id_424
2021-06-12,hC4ZFTTYm5,58REE5sJU1,B6aTkEUfJW,Russian Twist,15,4.535929094356398,fake_id_402
2021-04-26,nNuRrJCPXB,243X43p1XP,UnzAD9k3Rn,Seated Leg Curl,10,83.91468824559335,fake_id_420
2021-07-12,6tZmQD1ifo,R1M0DI9wui,ksOZPIuW6s,Standing Hip Flexor Stretch,6,0.0,fake_id_400
2021-10-31,9m5pxTbcAi,G1mxtZtEs5,UB4txWplzV,Back Squat,5,124.73805009480093,fake_id_392
2021-03-08,XusWfwxzli,xPS7RzoOGm,H1SBZYJY7b,Bent Over Barbell Row,12,36.28743275485118,fake_id_401
2021-07-13,zYFmubgQKv,qfkBJ4A5eQ,PBzAOshUQM,Dead Bug,20,0.0,fake_id_393
2021-08-11,8zGlr5dqZE,58REE5sJU1,cCDU6AxduN,Russian Twist,15,6.8038936415345965,fake_id_422
2021-10-20,auVFnmYjVC,qfkBJ4A5eQ,t6KUXGP0KS,Dead Bug,10,0.0,fake_id_418
2021-06-18,Lha5D8qcNI,XlazCsjHwn,6dl5JbWwF1,Hang Snatch,6,20.41168092460379,fake_id_402
2021-10-12,puiUd7Ddrr,3GvUTFN8up,kHzdWytGqB,Calf Raise,11,0.0,fake_id_427
2021-05-09,VykxCKCuCP,dFycDkJyHe,OpJHtUFQpN,Dumbbell Shoulder Raise,13,5.669911367945497,fake_id_434
2021-10-30,AL56vNMTIq,DdtF1OFcuQ,oW9be90MT6,Tricep Push Up,8,0.0,fake_id_402
2021-06-13,pFccSr6Ema,4IMiKZHvCG,5gnQYnx6r6,Shotgun Row,8,31.75150366049478,fake_id_425
2021-09-10,Cax7EdRxws,zJlvUiMLou,XZCgFqosfe,Barbell Incline Bench Press,5,56.69911367945497,fake_id_441
2021-08-19,vx1qQgBYac,9ykyHFs36M,3bmsHVqbbr,Clean,5,40.82336184920758,fake_id_401
2021-07-26,mK6PmCofAz,ewEcdHovom,1TMPQLXmCX,Hanging Leg Raise,10,0.0,fake_id_424
2021-05-17,eT72SPWW9A,ACSgVaipTW,78jKJc4Qiy,Dumbbell Squeeze Press,10,13.607787283069193,fake_id_401
2021-05-17,vsATddawj5,3GvUTFN8up,b7Blg3S5Nv,Calf Raise,12,13.607787283069193,fake_id_395
2021-07-21,vjaFqlIC0l,otjt26R0oL,18vDRhfbs3,Barbell Shoulder Press,8,43.091326396385774,fake_id_410
2021-02-25,B6wDNizE4F,7wof3tzAVY,ZrxHMqJcB6,Smith Machine Stiff-Legged Deadlift,10,15.87575183024739,fake_id_414
2021-03-11,JLNyalSqaj,WoEeZr6Uwx,igACwtREGL,Single Arm Lat Pulldown,12,18.14371637742559,fake_id_406
2021-10-19,ezcT4PAnKn,djuvlRHUvb,EQRN9xsm9y,Dumbbell Rear Delt Raise,11,11.339822735890994,fake_id_412
2021-06-01,JxDkZHodS8,9VQ4n2PTFW,HrBzeW8Ja1,Landmine Press,10,20.41168092460379,fake_id_423
2021-07-12,4CjK2Y5vRS,UThEK7cf4f,aK67UbmTAX,Machine Fly,15,39.0,fake_id_407
2021-03-25,9tFrvGT6A5,58REE5sJU1,CdE08pMO8m,Russian Twist,8,6.8038936415345965,fake_id_422
2021-04-07,Lr7yh1p9AQ,N6zu9IJNBz,nFPxtslbdB,Leg Raise,9,0.0,fake_id_399
2021-11-09,6gAVLGGBVe,djuvlRHUvb,Yu4rqBK4eW,Dumbbell Rear Delt Raise,10,13.607787283069193,fake_id_396
2021-05-11,v3P5pwVuS3,xPS7RzoOGm,gmRMgH72ZI,Bent Over Barbell Row,6,15.0,fake_id_446
2021-05-03,CK8zBG2M6r,qfkBJ4A5eQ,9YUjG9UrLH,Dead Bug,15,0.0,fake_id_406
2021-01-14,CEsr3ozpia,DdtF1OFcuQ,LpXGGjsVHx,Tricep Push Up,10,0.0,fake_id_419
2021-03-07,7pQHCjJAq7,AkKyo5MAvA,FmAOZBDa8d,Kettlebell Front Squat,4,24.040424200088907,fake_id_413
2021-11-11,8u3Z1WuYYh,QFhUumXlvb,GeBUdB8sbd,Reverse Grip Barbell Bent Over Row,10,15.87575183024739,fake_id_402
2021-03-30,FdHaliA5MR,7wof3tzAVY,6sdAJC8p0t,Smith Machine Stiff-Legged Deadlift,15,43.091326396385774,fake_id_412
2021-10-21,PMNMVpANJk,AOQBAQ8rXC,4I34Ay932F,Pendlay Row,12,6.8038936415345965,fake_id_403
2021-10-24,5Xp8RdJKYZ,dFycDkJyHe,Nw1GKUYEtW,Dumbbell Shoulder Raise,10,9.071858188712795,fake_id_392
2021-09-16,5R286mFHNu,WoEeZr6Uwx,AK2rYd5h3j,Single Arm Lat Pulldown,15,18.14371637742559,fake_id_441
2021-09-09,Uq766HLWnd,Mok6zwcCl9,qpCskWA9DJ,Cable Upright Row,8,45.35929094356398,fake_id_427
2021-02-10,wshV7YPkND,58REE5sJU1,e9HTkIf6WH,Russian Twist,8,11.339822735890994,fake_id_401
2021-02-18,aGwFmT7gwQ,zJlvUiMLou,oy6oupcYuv,Barbell Incline Bench Press,12,47.62725549074217,fake_id_415
2021-01-10,pyaie6pxrO,N6zu9IJNBz,aFdCcq6Mf1,Leg Raise,7,0.0,fake_id_402
2021-02-24,Zb9kMEzMSj,9fptvki4pW,ngcmkCAYhn,Barbell Hip Thrust,15,83.91468824559335,fake_id_401
2021-07-29,I0VhqASqA3,AF7Qq7XK2r,tm5CjfIi9d,Air Squats,11,0.0,fake_id_427
2021-04-29,sCFI1Bx4n5,58REE5sJU1,SNXzTHvDsB,Russian Twist,20,13.607787283069193,fake_id_410
2021-05-12,TnVWywUNO9,9VAkz3bNl4,YZIGuMYJgr,Decline Push Up,11,0.0,fake_id_431
2021-05-25,E5GehsxJH2,4IMiKZHvCG,TdEGae6rvY,Shotgun Row,12,13.607787283069193,fake_id_406
2021-08-21,lzvAjGZQoj,omtypRFVyt,HVaYT2s3S7,Power Clean,8,49.895220037920375,fake_id_408
2021-08-23,V0CKmkH64Q,EAjKaB5zWy,CTyWFSXG2W,Dumbbell Kickbacks,14,4.535929094356398,fake_id_394
2021-06-24,B42G9zaThF,zJlvUiMLou,fUBOW6XC66,Barbell Incline Bench Press,6,20.0,fake_id_398
2021-06-28,J0N3Tv4DjN,N6zu9IJNBz,axZxJhy9jg,Leg Raise,6,0.0,fake_id_409
2021-07-20,tFPgRTxrmn,zJlvUiMLou,qQSoCdn4t6,Barbell Incline Bench Press,8,61.235042773811365,fake_id_435
2021-05-26,IchMG0EGoQ,AF7Qq7XK2r,aWikyHqabx,Air Squats,11,0.0,fake_id_402
2021-01-05,WIJEyzkapN,otjt26R0oL,GwRA6pAidF,Barbell Shoulder Press,5,52.16318458509857,fake_id_426
2021-04-05,oLJkTbmBX1,9q2Cdgm0FM,gvviD1b3gq,Machine Leg Press,12,68.03893641534596,fake_id_403
2021-03-08,bCEWGfAoqW,4IMiKZHvCG,d1e0yNozAQ,Shotgun Row,5,31.75150366049478,fake_id_401
2021-08-06,wQpQ6bCiYQ,9fptvki4pW,OECeszzGEN,Barbell Hip Thrust,4,102.05840462301894,fake_id_393
2021-07-13,eWC5AyWUPo,mXEVvIJ5nf,xe9fdXuqbN,Standing Hip Adduction,10,4.535929094356398,fake_id_414
2021-08-22,gXuJjE9w5F,3GvUTFN8up,Cu5aRhz9SR,Calf Raise,10,27.215574566138386,fake_id_395
2021-09-01,q7nhrKEj3r,3GvUTFN8up,a8BWo0spUF,Calf Raise,8,27.215574566138386,fake_id_395
2021-05-31,2KzWL1NzXd,otjt26R0oL,qd55y4Wsuy,Barbell Shoulder Press,10,49.895220037920375,fake_id_430
2021-06-11,p9Q66gNIAN,wNImc4b4MY,UCADPWPzF1,Leg Curl,8,22.67964547178199,fake_id_402
2021-09-29,pcFWPdm4PF,58REE5sJU1,aZMym0qgXv,Russian Twist,15,6.8038936415345965,fake_id_396
2021-05-13,AIOFcK8Vid,ACSgVaipTW,qcQxlz6CQ4,Dumbbell Squeeze Press,11,5.669911367945497,fake_id_432
2021-02-01,NoVY0JXHiJ,xPS7RzoOGm,VtgkvLGZlL,Bent Over Barbell Row,12,29.483539113316585,fake_id_393
2021-07-20,tFPgRTxrmn,zJlvUiMLou,7eMLecAAAl,Barbell Incline Bench Press,8,61.235042773811365,fake_id_435
2021-10-29,o0dSRDdmRN,9VAkz3bNl4,MBODEiXHnb,Decline Push Up,30,0.0,fake_id_406
2021-01-26,MRtlQ6ivhf,qfkBJ4A5eQ,MBgb6utzyR,Dead Bug,21,0.0,fake_id_393
2021-07-05,ccyvrWCW1O,58REE5sJU1,U7Tps8fRDx,Russian Twist,5,15.87575183024739,fake_id_431
2021-06-01,Jvd7tWoXcq,w5njIJMJHb,qHnAmVbsYJ,Kettlebell Upright Row,15,11.339822735890994,fake_id_433
2021-01-27,e6i9g6Jusy,G1mxtZtEs5,FVUO6V3o8l,Back Squat,4,70.30690096252415,fake_id_400
2021-06-11,Hb5eHAMjcT,dFycDkJyHe,450L4RZ5FQ,Dumbbell Shoulder Raise,15,3.4019468207672983,fake_id_433
2021-03-31,KSHiJXDyUF,fxXbcxfkLt,xsO2byjvRW,Exercise Ball Crunch,24,0.0,fake_id_400
2021-02-23,TSdiHs8inq,otjt26R0oL,uJNGF9AUHH,Barbell Shoulder Press,8,34.01946820767298,fake_id_434
2021-05-03,dJFwGVIAFd,EAjKaB5zWy,9C6MFuk1wu,Dumbbell Kickbacks,10,13.607787283069193,fake_id_448
2021-11-10,ldTrVrsUmi,wNImc4b4MY,GkUrIEI9gs,Leg Curl,6,22.67964547178199,fake_id_402
2021-07-15,Hs4kAWgSId,dFycDkJyHe,FlmZ5AntWL,Dumbbell Shoulder Raise,8,2.267964547178199,fake_id_409
2021-06-01,feICTMioxM,BN1DjSE1Zi,DU0BcfHMCm,Romanian Deadlift,8,77.11079460405875,fake_id_401
2021-09-15,HJRu0FNkBu,UThEK7cf4f,fjf5mDnEDz,Machine Fly,12,54.43114913227677,fake_id_427
2021-08-23,jGduMsmfrc,243X43p1XP,jJSTzrKCAv,Seated Leg Curl,12,54.43114913227677,fake_id_413
2021-02-01,107MY8Gqa9,BN1DjSE1Zi,F2xKrFTsEv,Romanian Deadlift,13,79.37875915123695,fake_id_419
2021-11-13,9JmfWDBdCT,DhkjvJNsNR,Q0KECQpeuT,Sit Up,19,0.0,fake_id_415
2021-09-28,m943Hr7SJN,fxXbcxfkLt,FfFa2XisXN,Exercise Ball Crunch,43,0.0,fake_id_408
2021-05-17,wvyqKxREZb,r4bOO0fDTv,JgJSH1gEOA,Plank,0,0.0,fake_id_410
2021-05-06,TBjCeKEVOO,4IMiKZHvCG,AYyvD5vmDn,Shotgun Row,8,36.28743275485118,fake_id_425
2021-02-05,oxwsdIKnKR,N6zu9IJNBz,W2mAIiouT4,Leg Raise,11,0.0,fake_id_402
2021-06-30,nQPzNbIjJx,aIzmfLklht,6zkOz52WLh,Dumbbell Step Up,6,5.669911367945497,fake_id_417
2021-02-05,EA4igfBEsB,BTmBzxhAmZ,upcC1EHzuE,Dumbbell Pullover,13,10.0,fake_id_428
2021-06-05,nbP6JRxgat,otjt26R0oL,CBWhvza2yS,Barbell Shoulder Press,6,38.55539730202938,fake_id_434
2021-05-14,BEbfwWfhu3,y2Gg0PEzd8,FhYGLFb27c,Preacher Curl,13,15.87575183024739,fake_id_392
2021-04-18,bwLZG2aDuf,G1mxtZtEs5,zZgIEOWnFH,Back Squat,6,111.13026281173174,fake_id_392
2021-07-19,vT4WiIXaHO,k4ivWt2zuv,MMTTENriaP,Barbell Glute Bridge,20,20.41168092460379,fake_id_432
2021-06-01,Jvd7tWoXcq,dFycDkJyHe,mWL4KY0CE3,Dumbbell Shoulder Raise,10,4.535929094356398,fake_id_433
2021-08-04,I9rNGc77On,AF7Qq7XK2r,rvOaiOFPpr,Air Squats,12,0.0,fake_id_395
2021-10-09,EmOM2YK60B,N6zu9IJNBz,C4ZGXtDC5j,Leg Raise,12,0.0,fake_id_403
2021-11-09,CmPdMAPpEa,k4ivWt2zuv,WXDGwo45LI,Barbell Glute Bridge,10,74.84283005688056,fake_id_418
2021-09-13,PYIBfR3DDk,BN1DjSE1Zi,CNcgBIurni,Romanian Deadlift,4,86.18265279277155,fake_id_401
2021-10-11,9cxHI14tpM,uHBREgyju0,lslz1LvPWS,Step Up,8,20.41168092460379,fake_id_423
2021-03-31,rvwDoQp2uZ,otjt26R0oL,9qi2PDl5jE,Barbell Shoulder Press,8,20.0,fake_id_398
2021-11-09,xNv9HqUEf5,06kzIMnTzR,mhcsbzXRfF,Oblique Crunch,10,0.0,fake_id_392
2021-06-17,qFqrm0ZWlQ,jgnSb5e39S,WAN9j1uRFY,Australian Chin Up,8,0.0,fake_id_417
2021-10-16,uTb8dQuXHz,3GvUTFN8up,8dQ9SNvROP,Calf Raise,20,40.82336184920758,fake_id_403
2021-03-12,SlG95Gb3xp,243X43p1XP,llFb9ZkplK,Seated Leg Curl,12,52.16318458509857,fake_id_405
2021-11-06,CFt8ymlMB7,w5njIJMJHb,UjZHkKTwr6,Kettlebell Upright Row,9,11.339822735890994,fake_id_402
2021-03-22,u7SGPP0Ikj,DdtF1OFcuQ,1aiJ31pvII,Tricep Push Up,9,0.0,fake_id_396
2021-10-01,Zzyowy9Yc5,DhkjvJNsNR,VfVlBIXQFa,Sit Up,24,0.0,fake_id_401
2021-10-27,AOd7Xa2coI,EAjKaB5zWy,LKFWxgd2vA,Dumbbell Kickbacks,16,5.669911367945497,fake_id_420
2021-02-25,PVeYZn07Ir,nNMm3ywt6H,y6iAujoAlS,Pike Push Up,15,0.0,fake_id_408
2021-10-04,sTArsqwFju,9q2Cdgm0FM,tWip6gvwTM,Machine Leg Press,10,77.11079460405875,fake_id_397
2021-09-08,zrwqXiOvw1,otjt26R0oL,CtZ94DFmi3,Barbell Shoulder Press,6,49.895220037920375,fake_id_393
2021-04-24,8c55Xfpx8n,otjt26R0oL,yu5LqFVpjk,Barbell Shoulder Press,8,38.55539730202938,fake_id_434
2021-02-23,ZaYsEwjVcW,243X43p1XP,ZvNEL47EPe,Seated Leg Curl,10,58.96707822663317,fake_id_419
2021-02-26,QkpWLp5RtU,BN1DjSE1Zi,zJ0bkJxcBB,Romanian Deadlift,5,92.98654643430615,fake_id_430
2021-05-07,FuRT6HoUp3,Yw1aA3soIp,d5SJPkDWde,Dumbbell Sumo Squat,12,7.937875915123695,fake_id_432
2021-10-15,4D32dDZcbu,G1mxtZtEs5,sjkYrKSuqu,Back Squat,10,79.37875915123695,fake_id_430
2021-04-17,wSB63vt6fj,EAjKaB5zWy,UcOJrbxUlV,Dumbbell Kickbacks,8,11.339822735890994,fake_id_406
2021-08-31,dEoTZstV9Z,cDYgx7gYHz,DQCcG3AKLV,Tate Press,15,4.535929094356398,fake_id_418
2021-05-13,MHuL5zz5zr,243X43p1XP,uHElyEvdOa,Seated Leg Curl,10,47.62725549074217,fake_id_396
2021-02-10,M1GEBueTIp,dOrcZrFXST,pPGow3wWcT,Handle Band Pec Fly,8,0.0,fake_id_400
2021-07-17,QZywEjO88a,Yw1aA3soIp,sFceEZ7VCl,Dumbbell Sumo Squat,14,9.071858188712795,fake_id_440
2021-10-25,VDxkirm9Wv,qfkBJ4A5eQ,CSASY2hH4J,Dead Bug,15,0.0,fake_id_406
2021-05-29,gBcd2Mg3yv,xPS7RzoOGm,vCtBr8hkbS,Bent Over Barbell Row,12,20.41168092460379,fake_id_431
2021-08-04,VX41mcgyHe,N6zu9IJNBz,rsm9obTAG7,Leg Raise,9,0.0,fake_id_417
2021-08-19,vx1qQgBYac,G1mxtZtEs5,ERR6C0iVLb,Back Squat,10,56.69911367945497,fake_id_401
2021-09-09,EgKYw4uji1,r4bOO0fDTv,Xv5J0QKytn,Plank,0,0.0,fake_id_423
2021-09-05,NJGaMzFHIl,UQBXLgsfXN,VE4eZ18Ag4,Dumbbell Shrug,25,22.67964547178199,fake_id_413
2021-05-05,NARDwjHJVt,erjFOF21dc,1XQY51RkRF,Reverse Barbell Curl,10,20.41168092460379,fake_id_392
2021-08-24,qrskrX8jWb,3GvUTFN8up,1LrI32DETM,Calf Raise,20,45.35929094356398,fake_id_392
2021-03-22,x4agi6oGlb,G1mxtZtEs5,IeAljCC5mG,Back Squat,10,20.0,fake_id_398
2021-03-18,eGLj7i4Q18,58REE5sJU1,IeGUEBn0sx,Russian Twist,20,8.164672369841515,fake_id_433
2021-04-17,DKGzMwZ6x9,otjt26R0oL,hXIA1xSEV6,Barbell Shoulder Press,5,43.091326396385774,fake_id_434
2021-01-06,PXngySmVNz,AF7Qq7XK2r,JhWtR3KBVd,Air Squats,12,13.607787283069193,fake_id_406
2021-08-23,829uzi2ocy,G1mxtZtEs5,3tJb7hsjJz,Back Squat,12,45.35929094356398,fake_id_423
2021-09-29,e86QY8voXp,pM3aRwuufC,rYmVZS8e4j,Stability Ball Hyperextension,9,0.0,fake_id_400
2021-01-02,OeJdCcqEKN,ACSgVaipTW,wFB9f0vSzA,Dumbbell Squeeze Press,15,11.339822735890994,fake_id_448
2021-05-21,NQi8Tqb1cu,DhkjvJNsNR,0cwCZtQUfh,Sit Up,25,0.0,fake_id_436
